,Tên Sách,Ảnh bìa,Thể loại,Tác giả,Nội dung tóm tắt,Giá bìa,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,Nhà xuất bản,Dịch Giả,Phiên bản,Lưu ý,Thương hiệu
46,Lý Cư Minh Luận Về Mật Tông (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/b4/ea/6c/e3e43f6e8153596b2f3cf9be606f5ea9.jpg,PHONG THỦY - KINH DỊCH,Lý Cư Minh,"Cuốn sách này là những bài giảng của cư sĩ Lý Cư Minh về Mật giáo. Ông vốn là một nhà thuật số nổi tiếng với các nghiên cứu về phong thủy và mệnh lý học, sau khi dành thời gian tu tập và hoằng dương M...",90400,VanLangBooks,2021-03-01 00:00:00,13.5 x 21 cm,Bìa mềm,304,Nhà Xuất Bản Hồng Đức,Việt Thư,,,
47,La Bàn Phong Thủy Toàn Thư (Bìa Cứng)(Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/93/24/16/e42c7e835704611e9a7932b9336af961.jpg,PHONG THỦY - KINH DỊCH,"Dương Quân Tùng,Ngô Bạch","Phong thủy là tập tục dân gian được kế thừa suốt mấy ngàn năm. Lưu truyền tới ngày nay, phong thủy không chỉ là thuật số chọn lành tránh dữ mà đã trở thành một hiện tượng văn hóa truyền thống, một tập...",167400,Nhà sách Minh Thắng,2019-12-01 00:00:00,19 x 27cm,Bìa cứng,408,Nhà Xuất Bản Hồng Đức,,,,
48,Sổ Tay Đá Quý Phong Thủy,https://salt.tikicdn.com/cache/280x280/ts/product/a0/43/3d/fdb30d74046ebc03962343ca498eee6d.jpg,PHONG THỦY - KINH DỊCH,Thích Minh Nghiêm," Văn hóa ngọc đã hấp thu và tích lũy tinh hoa văn hóa, tư tưởng của người Trung Quốc hàng nghìn năm. Trải qua quá hình thành và phát triển, vật phẩm ngọc Trung Quốc được ví như bông hoa | rự...",224000,Cty Văn Hóa Minh Lâm,,,,,Nhà Xuất Bản Hồng Đức,,,,
49,Kinh Dịch Trọn Bộ (Bìa Cứng),https://salt.tikicdn.com/cache/280x280/media/catalog/product/k/i/kinh-dich-tron-bo_1.jpg,PHONG THỦY - KINH DỊCH,Ngô Tất Tố,"Kinh Dịch Trọng Bộ (Bìa Cứng) Khổng Tử đã từng nói: “Nếu cho tôi sống thêm vài năm nữa, thì cho dù 50 tuổi học Kinh Dịch cũng không phải là sai lầm”. Có thể nói, Kinh Dịch là một trước tác kinh điển...",150000,Nhà sách Minh Thắng,2014-07-18 00:00:00,16 x 24 cm,Bìa cứng,718,,,,,
50,Xây Dựng Nhà Ở Theo Địa Lý Thiên Văn Dịch Lý (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/3b/cd/1b/99f66fed93210e7dd6ebd63af668dde1.jpg,PHONG THỦY - KINH DỊCH,Trần Văn Tam,"Xây Dựng Nhà Ở Theo Địa Lý Thiên Văn Dịch Lý (Tái Bản) là hai yêu cầu cơ bản trong cuộc sống của con người là ăn và ở, nên ngay từ thời nguyên thủy con người đã biết chọn nơi ở có điều kiện thích hợp ...",125500,Nhà sách Minh Thắng,2018-09-01 00:00:00,850g,Bìa cứng,640,,,,,
51,Lục Nhâm Đại Toàn (Tập 1),https://salt.tikicdn.com/cache/280x280/media/catalog/product/l/u/luc-nham-dai-toan-tap-1.jpg,PHONG THỦY - KINH DỊCH,Quách Tải Lai,"Lục Nhâm Đại Toàn (Tập 1) Văn hóa truyền thống Trung Quốc có bề dày lịch sử hàng nghìn năm, vô cùng phong phú đa dạng, còn bảo tồn rất nhiều hình thức văn hóa đặc sắc. Thuật số chính là một môn học c...",180600,Huy Hoàng Bookstore,2012-12-03 00:00:00,16 x 24 cm,Bìa cứng,607,,,,,
52,Ngọc hạp chánh tông - Cổ thư bí truyền lập thành dễ hiểu,https://salt.tikicdn.com/cache/280x280/ts/product/6b/d7/07/992b52d3c9380d8c1b276526efd8a625.jpg,PHONG THỦY - KINH DỊCH,Hứa Trân Quân,"Ngọc hạp chánh tông(Tác phẩm kinh điển quý giá đầy đủ nhất, đúng theo lý số cổ truyền) - Cổ thư bí truyền lập thành dễ hiểu (bìa cứng)Ngọc hạp toàn bổn là cuốn sách dùng để xem về can chi ngày giờ, p...",144000,Nhà sách Minh Thắng,2019-06-01 00:00:00,16 x 24 cm,Bìa cứng,520,,,,,
53,Nhập Môn Phong Thủy Huyền Không ( Tái Bản) ,https://salt.tikicdn.com/cache/280x280/ts/product/ce/36/16/66327320db206a43b1097b7535ec27da.jpg,PHONG THỦY - KINH DỊCH,Ths. Nguyễn Mạnh Linh,"Nhập Môn Phong Thủy Huyền KhôngNgười xưa quan niệm, số mệnh hay cuộc sống của một con người phụ thuộc rất nhiều vào các yếu tố, trong đó có môi trường sinh sống, đặc biệt là phong thuỷ nhà ở. Phong ...",263000,Cty TNHH Văn hóa Minh Lâm,2021-01-27 17:02:33,,Bìa cứng,367,Nhà Xuất Bản Hồng Đức,,2021,,
54,Bát Trạch Minh Cảnh Vận Số,https://salt.tikicdn.com/cache/280x280/ts/product/03/5e/59/5484eafbc1dfd3fb3b9b3533400d430c.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"Bát Trạch Minh Cảnh Vận SốTrước tiên cần nắm rõ Dương trạch tam yếu: Trong nhà ở hiện đại, sàng vị có thể là phòng ngủ của chủ nhà, mọi người cần học thuộc lòng sự tương sinh có tính chất tuần hoàn ""...",198400,Nhà sách Minh Lâm,2017-12-01 00:00:00,19 x 27 cm,Bìa cứng,423,,Phan Quang,,,
55,Hoàng Cực Kinh Thế,https://salt.tikicdn.com/cache/280x280/ts/product/f8/5d/d2/60deafcb28d72495240af8a690350285.jpg,PHONG THỦY - KINH DỊCH,Triệu Khang Tiết,"Thiệu Khang Tiết là bậc thiên tài kiệt xuất, vị thầy vĩ đại đã có nhiều công lao nghiên cứu và phát triển dịch học và lý học. Các công trình lớn lao mà ông đóng góp cho nền văn hóa Trung Hoa được muôn...",360000,Đông Nam,2020-02-01 17:23:52,<p>17 x 24 cm</p>,Bìa cứng,844,Nhà Xuất Bản Hồng Đức,,,,
56,Chu Dịch (In Theo Bản Của Khai Trí 1969),https://salt.tikicdn.com/cache/280x280/ts/product/47/1e/d7/bc57b71769523a8f81a7e852e836f950.jpg,PHONG THỦY - KINH DỊCH,Nguyễn Hữu Đức,"Cuốn Chu Dịch này gồm 46 quẻ , ba trăm tám mươi tư hào . Bắt đầu từ quẻ Thuần Càn , sau đến quẻ Thủy Vị Tế ; Hào từ , Tượng , Soán , đều có giải nghĩa , bình luận một cách rõ ràng.Nội dung cuốn sách ...",314500,Nhà sách Minh Thắng,2021-04-01 00:00:00,16 x 24 cm,Bìa cứng,1016,Nhà Xuất Bản Dân Trí,,,,
57,Văn Khấn Cổ Truyền Việt Nam (Tái Bản 2021),https://salt.tikicdn.com/cache/280x280/ts/product/3c/7f/4b/efcd5500c57e63433785fc928ac93e5e.jpg,PHONG THỦY - KINH DỊCH,"Thích Thanh Duệ, Nguyễn Bích Hằng","Theo phong tục và nghi lễ cổ truyền của người Việt Nam, trong các nghi lễ dâng hương bao giờ cũng phải tuân thủ trật tự là: sắm lễ, dâng lễ, thắp hương và cầu khấn. Việc cầu khấn bày tỏ lòng thành tâm...",41000,Panda Books,,,,,Nhà Xuất Bản Hồng Đức,,,,
58,Tử Vi Hàm Số (Bìa Cứng),https://salt.tikicdn.com/cache/280x280/ts/product/bc/4d/ae/f290e632c2a0985a51fa59e620800323.jpg,PHONG THỦY - KINH DỊCH,Nguyễn Phát Lộc,"Tử Vi Hàm Số (bìa cứng)Từ khi Trần Đoàn, đời nhà Tống, sáng lập ra khoa Tử - Vi cho đến ngày nay, mặc dù nhân loại đã đi quá nửa thế kỷ hai mươi, nhưng khoa ngày càng thịnh hành trong xã hội Việt - Na...",151500,Nhà sách Minh Thắng,2020-03-02 00:00:00,16x24 cm,Bìa cứng,496,Nhà Xuất Bản Hồng Đức,,,,
59,Lục Nhâm Đại Toàn (Tập 2),https://salt.tikicdn.com/cache/280x280/media/catalog/product/l/u/luc-nham.jpg,PHONG THỦY - KINH DỊCH,Quách Tải Lai,"Lục Nhâm Đại Toàn (Tập 2) Văn hóa truyền thống Trung Quốc có bề dày lịch sử hàng nghìn năm, vô cùng phong phú đa dạng, còn bảo tồn rất nhiều hình thức văn hóa đặc sắc. Thuật số chính là một môn học c...",180600,Huy Hoàng Bookstore,2012-12-03 00:00:00,16 x 24 cm,Bìa cứng,567,,,,,
60,"Combo trọn bộ Tử Vi Đẩu Số Toàn Thư (Tập 1,2) - Tác giả: Hi Di Trần Đoàn",https://salt.tikicdn.com/cache/280x280/ts/product/7c/e7/95/93426a0b90a9a119b1105cd96a695f92.jpg,PHONG THỦY - KINH DỊCH,Hi Di Trần Đoàn,"Tử Vi Đẩu Số Toàn Thư Tập 1Là một trong những quốc gia có nền Thiên văn học phát triển sớm nhất và nhanh chóng nhất trên thế giới, Trung Quốc ngay từ thời nguyên thuỷ đã manh nha những mầm mong đầu t...",690000,Nhà sách Đống Đa,,,Bìa cứng,,,,,,
61,Tứ Khố Toàn Thư - Dương Trạch Tam Yếu (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/7f/2e/a9/693933ca36b7bf0562ca9eb2738d6db1.jpg,PHONG THỦY - KINH DỊCH,Triệu Cửu Phong,Tứ Khố Toàn Thư - Dương Trạch Tam Yếu (Tái Bản)Cuốn sách nói về phương pháp xây dựng nhà ở theo thuật phong thủy Đông phương cổ.Sự ứng dụng của cuốn sách được nhiều người cho là hữu hiệu. Dương Trạc...,276889,Nhà sách Minh Lâm,2016-01-15 16:22:02,<p>19x27 cm</p>,Bìa cứng,670,,Chu Tước Nhi,,,
62,Tứ Khố Toàn Thư - Liễu Trang Thần Tướng,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img_20170806_0001.u5505.d20170811.t025125.772869.jpg,PHONG THỦY - KINH DỊCH,Viên Liễu Trang,"Tứ Khố Toàn Thư - Liễu Trang Thần Tướng Trong dòng chảy lịch sử mấy nghìn năm của dân tộc Trung Hoa, tướng thuật là một loài hoa lạ trong vườn hoa văn hóa truyền thống. Nó lấy Kinh dịch làm cơ sở lý ...",178117,Nhà sách Minh Lâm,2011-02-11 00:00:00,,Bìa cứng,527,,Chu Tước Nhi,,,
63,Xem Tướng Biết Người,https://salt.tikicdn.com/cache/280x280/ts/product/fd/5a/d9/60bbceb9720f861134513053a165d22b.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ An,"            Xem Tướng Biết Người                Cuốn sách nhằm cung cấp cho bạn đọc một tài liệu về Nhân tướng học với tính ứng dụng cao nhất, có khả năng phổ biến rộng        rãi nhất cũng nh...",60000,Công ty Cổ phần sách Nhân dân,2018-01-01 00:00:00,16 x 24 cm,Bìa mềm,319,,,,,
64,Kinh Dịch Đạo Của Người Quân Tử (Tặng Bookmark độc đáo),https://salt.tikicdn.com/cache/280x280/ts/product/f6/b1/1e/5c93097c423625e99505244ebbe61368.jpg,PHONG THỦY - KINH DỊCH, Nguyễn Hiến Lê,"Nguyễn Hiến Lê không chỉ tìm hiểu, đối chiếu, so sánh với các bản dịch, các công trình nghiên cứu của các nhà triết học phương Đông về Kinh dịch mà ông còn tham bác khá sâu về những công trình của cá...",146880,KNBooks,,,Bìa mềm,,,,,,
65,Ứng Dụng Dịch Học Trong Dự Đoán Tương Lai,https://salt.tikicdn.com/cache/280x280/media/catalog/product/u/n/ung-dung.jpg,PHONG THỦY - KINH DỊCH,GS. TS Nguyễn Tiến Đích,Ứng Dụng Dịch Học Trong Dự Đoán Tương Lai Sách không viết về bộ Kinh Dịch của Trung Quốc mà chỉ hướng dẫn cách  ứng dụng nó trong dự đoán tương lai. Vì vậy tác giả chỉ giới thiệu sơ lược về nội dung ...,129000,NXB Thông tin Truyền thông,2015-06-24 00:00:00,14.5 x 20.5 cm,Bìa mềm,457,,,,,
66,Đồ Giải Xem Tay Biết Người - Quản Lý Nguồn Nhân Lực Của Trung Quốc Cổ Xưa (Bìa Cứng),https://salt.tikicdn.com/cache/280x280/ts/product/d4/66/8a/1c259f4594be092f8450547c7da790eb.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"Cuốn sách ứng dụng thiết thực vào cuộc sống , đưa trí tuệ của người xưa áp dụng vào quản lý nguồn nhân lực trong xã hội hiện đại, làm sống lại cổ phân tích tác dụng thần kỳ của thuật nhân tài, đồng th...",144000,Nhà sách Minh Thắng,2020-12-01 00:00:00,16 x 24 cm,Bìa mềm,588,Nhà Xuất Bản Hồng Đức,Phạm Hồng,,,
67,"Lỗ Ban Kinh Toàn Thư - Tác Phẩm Kinh Điển Về Thuật Chọn Ngày Tốt, Phong Thuỷ Kiến Trúc Trung Hoa Cổ Đại (Bìa Cứng)",https://salt.tikicdn.com/cache/280x280/ts/product/3e/99/db/06a75e794fa7d36f1fd907b6ca261473.jpg,PHONG THỦY - KINH DỊCH,Lỗ Ban,“Lỗ Ban Kinh”: Cuốn sách kèm tranh minh họa về kiến trúc nhà ở của ngư¬ời dân Trung Quốc.“Lỗ Ban Kinh” là cuốn sách nói về việc xây dựng nhà cửa và chế tạo vật dụng trong nhà được lưu truyền từ thời ...,160500,Nhà sách Minh Thắng,2019-12-01 00:00:00,19x27cm,Bìa cứng,320,,,,,
68,Dùng bát tự xem phong thủy,https://salt.tikicdn.com/cache/280x280/ts/product/59/e8/f9/9b8d2027f2b6378a76b05f7f439d25e8.jpg,PHONG THỦY - KINH DỊCH,Trần Đình Tuấn,Cuốn sách dùng bát tự xem phong thuy là cuốn sách có nội dung phản ánh diễn trình cuộc đời một người qua thời gian sinh theo Lịch Âm Dương theo ý tưởng của một số nhà mệnh lý Trung Hoa cổ đại. Đặc biệ...,50000,Nhà sách Minh Nguyệt,2019-06-09 16:34:01,,Bìa mềm,219,Nhà Xuất Bản Hồng Đức,,,,
69,Nhập Môn Phong Thủy,https://salt.tikicdn.com/cache/280x280/ts/product/34/1a/ce/6ff1a0287bb04e81d1bb68f05670cf30.jpg,PHONG THỦY - KINH DỊCH,Ths. Nguyễn Mạnh Linh,"Nhập Môn Phong ThủyNgười xưa có câu ""Nhất phúc, nhì trạch"", ý nói rằng, số mệnh của con người tốt hay xấu đều liên quan tới phúc đức và điền trạch.Là một chuyên gia có nhiều năm kinh nghiệm nghiên c...",207200,Cty TNHH Văn hóa Minh Lâm,2018-01-09 00:00:00,19 x 27 cm,Bìa mềm,360,Nhà Xuất Bản Hồng Đức,,,,
70,Phá Băng Bất Động Sản Theo Khoa Học Phong Thủy,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img576_4.jpg,PHONG THỦY - KINH DỊCH,Nguyễn Mạnh Linh,"Phá Băng Bất Động Sản Theo Khoa Học Phong Thủy Cuốn sách chia sẻ những kinh nghiệm thực tiễn trong hơn 20 năm nghiên cứu, ứng dụng khoa học thực tiễn của tác giả, hy vọng đáp ứng được phần nào nhu cầ...",23600,Huy Hoàng Bookstore,2013-03-17 00:00:00,13.5 x 20.5 cm,Bìa mềm,119,,,,,
71,Dự Đoán Theo Tứ Trụ (Bìa Cứng) - Tái Bản 2019 Tặng kèm Postcard Những Câu Nói Hay Của Người Nổi Tiếng,https://salt.tikicdn.com/cache/280x280/ts/product/32/45/7e/9d60ae48e7cc54af97a5f81fd90fe0b7.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"Dự Đoán Theo Tứ Trụ (Bìa Cứng) - Tái Bản 2019 Tặng kèm Postcard Những Câu Nói Hay Của Người Nổi Tiếng Tứ Trụ còn gọi là Tử Bình hay Bát Tự là một loại thuật số căn cứ vào thiên can địa chi của giờ, ...",140800,Nhà sách Minh Thắng,2019-06-15 10:41:33,"<table id=""chi-tiet"" class=""table table-bordered table-detail table-striped"" cellspacing=""0"">
<tbody>
<tr>
<td class=""last"">16 x 24 cm</td>
</tr>
</tbody>
</table>",Bìa cứng,755,,,,,
72,Gia Phả Dòng Tộc - Bìa Cứng,https://salt.tikicdn.com/cache/280x280/ts/product/0c/2d/ac/102b7ab35431b0786b8f3bce6170c598.jpg,PHONG THỦY - KINH DỊCH,"Gia Cát, Minh Lâm","LỜI GIỚI THIỆU   Dòng họ thường được ví như một gốc cây mà các chi họ, các thành viên các đời nối tiếp nhau như những cành cây đâm chồi từ gốc mà lên. Mỗi dòng họ lại tạo dựng và lưu truyền các nét đ...",105780,Cty Văn Hóa Minh Lâm,,,,,Nhà Xuất Bản Hồng Đức,,,,
73,La Bàn Xây Dựng,https://salt.tikicdn.com/cache/280x280/media/catalog/product/2/6/2612201451666_s_01.d20170809.t160446.27947.jpg,PHONG THỦY - KINH DỊCH,Thái Luân Thi," La Bàn Xây Dựng  Nội dung cuốn sách không những là kinh nghiệm ứng dụng la bàn Tam hợp, mà quan trọng hơn, đă trình bày những phương phàp     ứng dụng của la bàn trong các môn phải Phong thủy học ờ ...",175000,VanLangBooks,2013-01-01 00:00:00,"19 x 27 cm
",Bìa cứng,431,Nhà Xuất Bản Thời Đại,,,,
74,Phong Thủy Nhà Ở,https://salt.tikicdn.com/cache/280x280/ts/product/0a/50/b5/1ed9728f24dd13bc79fad2c68081e6f7.jpg,PHONG THỦY - KINH DỊCH,Hoàng Nguyên,"Phong Thủy Nhà Ở Nội dung cuốn sách được tuyển chọn, trình bày chi tiết các kỹ năng xử lý tương ứng với các lĩnh vực cụ thể nhằm giúp cho người đọc dễ dàng tra cứu và áp dụng. Cuốn sách gồm có các p...",250000,Nhà sách Lao Động,2017-09-21 00:00:00,20 x 28 cm,Bìa mềm,372,,,,,
75,Thuật Xem Tướng Người,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/h/thuat-xem-tuong-nguoi.jpg,PHONG THỦY - KINH DỊCH,Thiệu Vĩ Hoa,"Thuật Xem Tướng Người “Thuật nhân tướng cho rằng trời và người ứng khớp nhau, thân thể con người là bức tranh thu nhỏ của vũ trụ ngoại giới: đầu tròn là trời, chân vuông là đất, mắt như trăng sao, âm...",81000,Nhà sách Minh Thắng,2012-04-20 00:00:00,14.5 x 20.5 cm,Bìa mềm,465,Nhà Xuất Bản Văn Hoá Thông Tin,,,,
