,Tên Sách,Ảnh bìa,Thể loại,Tác giả,Nội dung tóm tắt,Giá bìa,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,Nhà xuất bản,Dịch Giả,Phiên bản,Lưu ý,Thương hiệu
184,Sách: Combo Xây Dựng Chiến Lược Định Giá Hiệu Quả: Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp + Giá Trong Chiến Lược Kinh Doanh + Tư Duy Phi Đối Xứng,https://salt.tikicdn.com/cache/280x280/ts/product/c5/e4/62/201b98c6d3866b87422eb42b9701f710.jpg,Kế toán – Kiểm toán – Thuế,nhieu tac gia,Combo Xây Dựng Chiến Lược Định Giá Hiệu Quả: Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp + Giá Trong Chiến Lược Kinh Doanh + Tư Duy Phi Đối Xứng 1. Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà C...,276000,Minh Long,2021-09-01 14:46:21,,Bìa mềm,,Nhà Xuất Bản Thanh Niên,,,,
185,Kế Toán Tài Chính - Doanh Nghiệp Thương Mại Dịch Vụ,https://salt.tikicdn.com/cache/280x280/ts/product/31/f7/07/24d1d3ad7ed40d78cae852447ef5e832.jpg,Kế toán – Kiểm toán – Thuế,TS Vũ Thị Kim Anh ,"Kế Toán Tài Chính - Doanh Nghiệp Thương Mại Dịch Vụ   Cuốn sách giúp ích cho người đọc có thể vận dụng kế toán và phản ánh trên Báo cáo tài chính, phù hợp với Luật kế toán, chuẩn mực Kế toán Việt Nam...",214400,Văn hóa Hà Nội,,,,,Nhà Xuất Bản Tài Chính,,,,
186,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img218.u2469.d20160803.t110526.580330.jpg,Kế toán – Kiểm toán – Thuế,TS. Trần Thị Giang Tân (Chủ biên) - ThS. Võ Anh Dũng,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập Kiểm toán độc lập là hoạt động không thể thiếu trong quá trình vận hành của nền kinh tế thị trường phát triển. Một nền kinh tế phát triển lành mạnh với ...,53000,Hương Huy,2009-06-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,273,Nhà Xuất Bản Tài Chính,,,,
187,Lỗ Hổng Hành Vi Chi Tiêu,https://salt.tikicdn.com/cache/280x280/media/catalog/product/l/o/lo-hong-hanh-vi-chi-tieu.jpg,Kế toán – Kiểm toán – Thuế,Carl Richards,"Lỗ Hổng Hành Vi Chi Tiêu “Với lối viết khôn ngoan, điềm tĩnh, Carl Richards hướng dẫn chúng ta cách kiểm soát “kẻ phá hoại cảm xúc” - giọng nói sâu thẳm bên trong khiến ta hụt hơi khi thị trường lên ...",53100,VanLangBooks,2014-11-30 00:00:00,13.5 x 21 cm,Bìa mềm,206,,,,,
188,Combo Sách Cách Quản Lý Tài Chính Thông Minh Và Chi Tiêu Hợp Lý ( Đến Starbucks Mua Cà Phê Cốc Lớn + Sức Mạnh Của Sự Túng Quẫn ) tặng kèm bookmark Sáng Tạo,https://salt.tikicdn.com/cache/280x280/ts/product/ee/70/16/0a9a0c2fc0463de82eaa806fdbe35071.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,"- Nếu như bạn đọc mê sách kinh tế có thể hài lòng với series Kinh tế học hài hước thì với những nhà khởi nghiệp & các sinh viên cần một lượng kiến thức chuyên sâu am hiểu về thị trường hơn, thì ch...",192960,Alphabooks,,,Bìa mềm,,,,,,
189,Kế Toán Tài Chính - Công Cụ Để Ra Quyết Định Kinh Doanh,https://salt.tikicdn.com/cache/280x280/ts/product/50/01/4e/cd3c7d981163d2db3a017ba21581f8d5.jpg,Kế toán – Kiểm toán – Thuế," PGS TS Trần Mạnh Dũng,PGS TS Phạm Đức Cường, PGS TS Đinh Thế Hùng",Mục Lục:   Chương 1 KẾ TOÁN TRONG DOANH NGHIỆP   Chương 2 PHÂN TÍCH VÀ GHI NHẬN CÁC NGHIỆP VỤ KINH TẾ   Chương 3 HỆ THỐNG SỔ KẾ TOÁN VIỆT NAM   Chương 4 KẾ TOÁN TÀI SẢN CỐ ĐỊNH...,233160,Cty Văn Hóa HN,,,,,Nhà Xuất Bản Tài Chính,,,,
190,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản) (Quà Tặng Tickbook),https://salt.tikicdn.com/cache/280x280/ts/product/8c/24/08/6aed8c9e826f56cad7f8e58e16ebbf3a.gif,Kế toán – Kiểm toán – Thuế,Harvard Business Review Press,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản)Bạn sẽ bắt đầu từ đâu nếu sếp yêu cầu bạn lập bản phân tích hòa vốn? Bạn có thể chỉ ra điểm khác biệt giữa báo cáo kết quả kinh doanh và bảng cân đối kế...,71400,Alphabooks,,13 x 20.5 cm,Bìa mềm,216,,,,,
191,Sách - Học Cách Kiếm Tiền,https://salt.tikicdn.com/cache/280x280/ts/product/27/8b/d1/82c613ee702b5f98331029bb1f5fd178.jpg,Kế toán – Kiểm toán – Thuế,Tăng Bằng Vũ,       Học Cách Kiếm Tiền   Tên tác giả: Tăng Bằng Vũ   Dịch giả: Phan Lưu Ly   Thương hiệu: Vibooks   Khổ sách: 14.5 x 20.5 cm   Số trang: 280 trang   Nhà xuất bản: Thế Giới   Giá: 139.000...,102000,Vibooks,,,,280,Nhà Xuất Bản Thế Giới,,,,
192,"CHẾ ĐỘ KẾ TOÁN ĐƠN VỊ HÀNH CHÍNH, SỰ NGHIỆP (Theo Thông tư số 107/2017/TT-BTC Ngày 10/10/2017 của Bộ Tài chính)",https://salt.tikicdn.com/cache/280x280/ts/product/0c/d5/cc/4bd65cfb455778c68349a4ffc073c740.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,"Để theo kịp với tình hình kinh tế hiên nay và xu hướng hội nhập quốc tế, góp phần quan trọng vào công tác quản lý ngân sách nhà nước, ngày 10/10/2017, Bộ Tài chính đã ban hành Thông tư số 107/2017/TT-...",325000,NXB Tài Chính,,<p>20x28cm</p>,Bìa mềm,446,,,,,
193,26 Chuẩn Mực Kế Toán Việt Nam,https://salt.tikicdn.com/cache/280x280/ts/product/bf/d0/2b/56560066f8b9f7367ee397e2d0fe366f.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,26 chuẩn mực kế toán Việt Nam - Giúp cho doanh nghiệp ghi chép kế toán và lập báo cáo tài chính theo các chuẩn mực kế toán và chế độ kế toán đã ban hành một cách thống nhất. Đồng thời xử lý các v...,146160,Cty Văn Hóa HN,,,,,Nhà Xuất Bản Tài Chính,,,,
194,"Chế Độ Kế Toán Hành Chính, Sự Nghiệp (Tái Bản)",https://salt.tikicdn.com/cache/280x280/ts/product/25/69/9e/4036b0aa24ff0edbbeeec0c66111b6fd.jpg,Kế toán – Kiểm toán – Thuế,Bộ Tài Chính,"Chế độ kế toán hành chính sự nghiệp có mục tiêu giúp các cán bộ kế toán - kế toán trưởng của đơn vị hành chính sự nghiệp, kiểm toán viên các sinh viên khối nghành kinh tế - tài chính và những người qu...",206100,Hương Huy,,16 x 24 cm,Bìa mềm,640,Nhà Xuất Bản Tài Chính,,,,
195,"combo 6 cuốn sách :+ Báo cáo tài chính + Bí mật thành công của những người bán hàng xuất sắc + Marketing du kích + Dẫn dắt bản thân, đội nhóm và tổ chức vươn xa + Tuyệt chiêu phòng chống rắc rối trên mạng dành cho doanh nghiệp + Bảy bước tới thành công (tặng kèm sổ tay HC + bookmark )",https://salt.tikicdn.com/cache/280x280/ts/product/37/0b/ec/26a2deb7208dccf639c2b6813527ef78.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,"Những ai cần biết báo cáo tài chính?Lập báo cáo tài chính là một công việc mang tính rất quan trọng đối với tất cả các doanh nghiệp trên cả nước, bởi số liệu được thể hiện bên trong bộ BCTC thể hiện ...",655923,MCBOOKS,,,Bìa mềm,,,nhiều dịch giả,,,
196,Combo Sách Kinh Doanh: Khác Biệt Để Dẫn Đầu Trong Kinh Doanh + Tài Chính Dành Cho Nhà Quản Lý (Tái Bản 2019) - (Ý Tưởng Đột Phá / Cuốn Sách Chho Nhà Lãnh Đạo),https://salt.tikicdn.com/cache/280x280/ts/product/a2/14/f5/9e609317b64dedec0ff7b8ee1ae8cf42.jpg,Kế toán – Kiểm toán – Thuế,Nhiều Tác Giả,Combo Sách Kinh Doanh: Khác Biệt Để Dẫn Đầu Trong Kinh Doanh + Tài Chính Dành Cho Nhà Quản Lý (Tái Bản 2019) - (Ý Tưởng Đột Phá / Cuốn Sách Chho Nhà Lãnh Đạo)Khác Biệt Để Dẫn Đầu Trong Kinh DoanhCuố...,221500,1980 Books,,,Bìa mềm,,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,,,,
197,"Quy Định Mới Về Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kế Toán, Kiểm Toán Và Các Văn Bản Áp Dụng Hiện Hành Có Liên Quan",https://salt.tikicdn.com/cache/280x280/ts/product/2b/d8/9e/2406bf39cf5b29fc3834308fa3658e21.jpg,Kế toán – Kiểm toán – Thuế,Qúy Long - Kim Thư,"Kế toán là công cụ quản lý kinh tế quan trọng, có nhiệm vụ tính toán, phản ánh quá trình hoạt động kinh tế và kết quả hoạt động sản xuất kinh doanh. Trong nền kinh tế thị trường, kế toán là phong vũ b...",244000,TT Giới Thiệu Sách TP. HCM,,<p>20X28CM</p>,Bìa mềm,400,,,,,
198,LUẬT KẾ TOÁN VÀ CHẾ ĐỘ KẾ TOÁN DÀNH CHO DOANH NGHIỆP MỚI NHẤT,https://salt.tikicdn.com/cache/280x280/ts/product/62/2f/df/4a35e413b13902d2072c9174d4e79dd3.jpg,Kế toán – Kiểm toán – Thuế,Kim Phượng,"Trong những năm gần đây cùng với sự phát triển không ngừng của nền kinh tế thì công tác kế toán của doanh nghiệp cũng từng bước đi vào phát triển ổn định, vững chắc góp phần không nhỏ vào công cuộc đổ...",265000,TRUNG TÂM GIỚI THIỆU SÁCH THÀNH PHỐ HỒ CHÍ MINH,2019-03-21 16:23:20,,Bìa mềm,430,Nhà Xuất Bản Tài Chính,,thông thường,,
199,Giám đốc và kế toán trưởng cần biết - LUẬT DOANH NGHIỆP - LUẬT HỖ TRỢ DOANH NGHIỆP NHỎ VÀ VỪA - LUẬT CẠNH TRANH VÀ CHƯƠNG TRÌNH CẮT GIẢM CHI PHÍ CHO DOANH NGHIỆP,https://salt.tikicdn.com/cache/280x280/ts/product/c2/86/8a/f393adaf3f5841eb87b86658a6ead830.jpg,Kế toán – Kiểm toán – Thuế,Kim Phương,"Trong xu hướng hội nhập kinh tế toàn cầu ngày càng được mở rộng, môi trường kinh doanh của doanh nghiệp đang có nhiều sự thay đổi. Đặc biệt khi chúng ta đã gia nhập TPP vừa là những thách thức cũng nh...",265000,TRUNG TÂM GIỚI THIỆU SÁCH THÀNH PHỐ HỒ CHÍ MINH,2019-03-21 16:38:21,,Bìa mềm,392,Nhà Xuất Bản Tài Chính,,thông thường,,
200,HƯỚNG DẪN CHẾ ĐỘ KẾ TOÁN NGÂN SÁCH VÀ TÀI CHÍNH XÃ,https://salt.tikicdn.com/cache/280x280/ts/product/8d/41/1d/44070a25c51b2a25c65b50ed9ed23b54.jpg,Kế toán – Kiểm toán – Thuế,Tăng Bình - Ái Phương,"Công tác quản lý tài chính – kế toán xã là một hệ thống các quan hệ phát sinh trong quá trình tạo lập, phân phối và sử dụng quỹ tiền tệ của chính quyền cấp xã, nhằm thực hiện các chức năng của Nhà nướ...",275000,Trung tâm giới thiệu sách Thành Phát,2019-12-04 17:41:15,,Bìa mềm,450,hong duc,,THÔNG THƯỜNG,,
201,Sách: Combo Tư Duy Tài Chính Cá Nhân: Tư Duy Về Tiền Bạc + Đừng Để Tiền Ngủ Yên Trong Túi +Tiền Khôn Tiền Dại Ở Tay Người Dùng + Đầu Tư Hiệu Quả + Sách Lược Đầu Tư Của W.Buffett,https://salt.tikicdn.com/cache/280x280/ts/product/06/69/bf/0c717c7777609067826284ff3c920b1f.jpg,Kế toán – Kiểm toán – Thuế,nhieu tac gia,Combo Tư Duy Tài Chính Cá Nhân Bao gồm: Tư Duy Về Tiền Bạc + Đừng Để Tiền Ngủ Yên Trong Túi +Tiền Khôn Tiền Dại Ở Tay Người Dùng + Đầu Tư Hiệu Quả + Sách Lược Đầu Tư Của W.Buffett 1. Tư Duy Về Tiề...,260000,Minh Long,,,Bìa mềm,,Nhà Xuất Bản Thanh Niên,,,,
202,Tổ Chức Kế Toán Trong Các Đơn Vị Kinh Tế,https://salt.tikicdn.com/cache/280x280/ts/product/6b/0a/46/be7bb7ad55d7f2a26bcee38a73d4ee61.jpg,Kế toán – Kiểm toán – Thuế,PGS TS Phạm Đức Cường,"LỜI MỞ ĐẦU   Tổ chức kế toán là việc xây dựng hệ thống chỉ tiêu thông tin kế toán thông qua tổ chức hệ thống ghi chép của kế toán trên hệ thống chứng từ, tài khoản, sổ kế toán và báo cáo kế toán nhằm...",134400,Cty Văn Hóa HN,,,,,Nhà Xuất Bản Tài Chính,,,,
203,Giám đốc và kế toán trưởng cần biết - luật doanh nghiệp - luật hỗ trợ doanh nghiệp nhỏ và vừa - luật cạnh tranh và chương trình cắt giảm chi phí cho doanh nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/cc/ec/7c/82e283df403c2129157972e603c44929.jpg,Kế toán – Kiểm toán – Thuế,Kim Phượng,"Trong xu hướng hội nhập kinh tế toàn cầu ngày càng được mở rộng, môi trường kinh doanh của doanh nghiệp đang có nhiều sự thay đổi. Đặc biệt khi chúng ta đã gia nhập TPP vừa là những thách thức cũng nh...",355000,TRUNG TÂM GIỚI THIỆU SÁCH THÀNH PHỐ HỒ CHÍ MINH,2019-03-21 20:31:18,,Bìa mềm,400,Nhà Xuất Bản Tài Chính,,thông thường,,
204,HƯỚNG DẪN CHẾ ĐỘ KẾ TOÁN NGÂN SÁCH VÀ TÀI CHÍNH XÃ (Theo Thông tư số 70/2019/TT-BTC của Bộ Tài chính  ngày 03-10-2019),https://salt.tikicdn.com/cache/280x280/ts/product/8d/41/1d/36c1d690d3994d9474865df37613c748.jpg,Kế toán – Kiểm toán – Thuế,Tăng Bình,"Công tác quản lý tài chính – kế toán xã là một hệ thống các quan hệ phát sinh trong quá trình tạo lập, phân phối và sử dụng quỹ tiền tệ của chính quyền cấp xã, nhằm thực hiện các chức năng của Nhà nướ...",290000,Trung tâm giới thiệu sách Thành Phát,2019-12-04 08:55:36,,Bìa mềm,450,hong duc,,thông thường,,
205,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản) ( tặng kèm bookmark Sáng Tạo ),https://salt.tikicdn.com/cache/280x280/ts/product/8c/24/08/c4f66885d0f1852b8f7c2853a5c7cb21.gif,Kế toán – Kiểm toán – Thuế,Harvard Business Review Press,HBR Guide To - Tài Chính Dành Cho Sếp (Tái Bản)Bạn sẽ bắt đầu từ đâu nếu sếp yêu cầu bạn lập bản phân tích hòa vốn? Bạn có thể chỉ ra điểm khác biệt giữa báo cáo kết quả kinh doanh và bảng cân đối kế...,71400,Alphabooks,,13 x 20.5 cm,Bìa mềm,216,,,,,
206,Sổ Tay Nghiệp Vụ Công Đoàn - Hướng Dẫn Soạn Thảo Và Ghi Chép Dành Cho Tổ Chức Hoạt Động Công Đoàn Các Cấp,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img062_3_5.jpg,Kế toán – Kiểm toán – Thuế,Quang Minh,Sổ Tay Nghiệp Vụ Công Đoàn - Hướng Dẫn Soạn Thảo Và Ghi Chép Dành Cho Tổ Chức Hoạt Động Công Đoàn Các Cấp Cuốn sách gồm các phần sau: Phần thứ nhất. Luật công đoàn và văn bản hướng dẫn thi hành Phầ...,220000,Nhà sách Lao Động,2015-11-16 00:00:00,19 x 27 cm,Bìa cứng,382,,,,,
207,"Cặp Đôi Thông Minh Sống Trong Giàu Có - 9 Bước Cùng Nhau Kiến Tạo Tương Lai(Tặng E-Book Bộ 10 Cuốn Sách Hay Về Kỹ Năng, Đời Sống, Kinh Tế Và Gia Đình - Tại App MCbooks)",https://salt.tikicdn.com/cache/280x280/ts/product/bc/d8/66/d2281c05b8caf7ac8eba156867d33b47.jpg,Kế toán – Kiểm toán – Thuế,David Bach,"Nếu làm cùng nhau với tư cách vợ chồng, bạn có thể đạt được mục tiêu nhanh gấp hai lần. Các bạn sẽ không chỉ thành công về tài chính mà còn là một cặp vợ chồng sống hạnh phúc bên nhau.- Cuốn sách đem ...",150940,BIZBOOKS,2019-09-16 10:08:34,"<p><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;14.5 x 20.5 cm&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15293,&quot;3&quot;:{&quot;1&quot;:0},&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;10&quot;:2,&quot;11&quot;:0,&quot;12&quot;:0,&quot;14&quot;:[null,2,0],&quot;15&quot;:&quot;Calibri, sans-serif&quot;,&quot;16&quot;:7}"">14.5 x 20.5 cm</span></p>",Bìa mềm,492,Nhà Xuất Bản Hồng Đức,,,,
208,Sách - Bộ Cool series - Vậy lý lý thú (tặng kèm bookmark thiết kế),https://salt.tikicdn.com/cache/280x280/ts/product/89/56/05/02ea7f2ccdc842d18d68a7d51ebbd1cd.jpg,Kế toán – Kiểm toán – Thuế,Sarah Hutton,       Tác giả: Sarah Hutton   Dịch giả: Hà Mai Hoa   Nhà xuất bản: Thế Giới   Số trang: 114   Kích thước: 20.5x15.5 cm   Ngày phát hành: 09-2019   Vật lý làm bạn bối rối? Bạn sẽ không bao g...,70000,Nhã Nam ,,,,,Nhà Xuất Bản Thế Giới,,,,
