tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Kinh Dịch Ngô Tất Tố - Dịch Và Chú Giải,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_10156.jpg,PHONG THỦY - KINH DỊCH,"Cao Đắc Điểm, Ngô Thị Thanh Lịch","
Trong Kinh Dịch các yếu tố duy vật, tiến bộ của học thuyết Mặc Địch, các triết lý nhân sinh trong Kinh Dịch được Ngô Tất Tố trình bày một cách khách quan khoa học. Ông cho rằng, đây là một cuốn sách lạ trong văn học giới của nhân loại, là bộ sách cổ triết học phương Đông. Nhưng Kinh Dịch không như Kinh Thi, Kinh Thư, nó là thứ sách nói hết sự lý vô cùng , vô tận của thiên hạ đời sau, chỉ một hai chữ đã là một cái đạo lý
TriVietBooks giới thiệu, phát hành  Kinh Dịch của Ngô Tất Tố, nhằm cung cấp một cuốn sách khảo sát giúp bạn đọc hiểu thêm về văn học cổ Trung Hoa từ thời Phục Hy tới Xuân Thu, Hán, Đường cũng đồng thời giúp các nhà nghiên cứu Hán nho, bộ sách cổ xưa ẩn khuất bao niềm triết lý về tu, tề, trị, bình và cách xem như hình tượng, chiêm đoán để tham khảo, ngẫm suy lẽ hay.
Lật mở từng trang sách Kinh dịch, bạn sẽ có cảm giác nhẹ nhàng, khoan khoái, bạn hẳn sẽ không nghĩ rằng quản lý trong học thuật truyền thống lại được viết ra gần gũi, dễ hiểu đến thế. Ở đó, bạn không hề thấy bất kỳ hơi thở nào mang âm hưởng nghiên cứu Nho giáo, càng không hề thấy chỗ nào khó hiểu cả. Đáng quý hơn là, bạn sẽ thấy mỗi một điểm trong cuốn sách này đều liên quan mật thiết đến công việc của bản thân mình. Mỗi một quan điểm, mỗi một kiến giải trong đó đều giúp chúng ta thoát ra khỏi khó khăn và cản trở để trưởng thành trong công việc. 
",220.000 đ,,NXB Văn Học,2019,16 x 24 cm,Bìa Mềm,766.0,
Dụng Thần Bát Tự Trong Ngũ Hành Số Mệnh Học,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_189843.jpg,PHONG THỦY - KINH DỊCH,Lý Cư Minh,"
Không ít người khi tìm hiểu về “số mệnh học” (Bát Tự) lúc đầu cảm thấy thật đơn giản, dễ hiểu. Nhưng thực ra khi nghiên cứu sâu sẽ thấy nó phức tạp, phải dụng công, trì chí để có thể nắm bắt đầy đủ những yếu tố chủ yếu nhằm luận giải từng mệnh số vừa chính xác, vừa thuyết phục.
Nghiên cứu về số mệnh học, khó nhất là thuật Dụng Thần. Điểm sâu sắc trong nghệ thuật nắm bắt Dụng Thần của Ngũ hành chính là sự biến hóa vô lường, cho nên dù có đọc qua một số tài liệu tham khảo  chuyên ngành về phương pháp này nhưng nhiều người vẫn chưa nắm bắt được điểm mấu chốt vì không dựa theo hệ thống chuyên luận mà tác giả sẽ trình bày đầy đủ bằng cách chia hệ thống này thành 5 thành phần “Mạng Mộc, Mạng Hỏa, Mạng Thổ, Mạng Kim, Mạng Thủy” nhằm giải thích một cách cặn kẽ và đơn giản từng Nhật Nguyên (tức 10 Nhật can phối hợp với 12 Nguyệt Lệnh địa chi).
Đặc điểm của sách là, thông qua cách học lý luận kết hợp với những dữ liệu được cung cấp cụ thể, bạn đọc sẽ dễ lĩnh hội thông suốt cách nắm bắt và vận dụng, từ từ theo thời gian, những điểm mấu chốt trong môn học này.
  
",165.000 đ,,NXB Hồng Đức,2019,13.5 x 21,Bìa Mềm,488.0,
Can Chi Thông Luận (Tái Bản),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_180784.jpg,PHONG THỦY - KINH DỊCH,Nguyễn Ngọc Hải,"
Can và Chi là hai khái niệm văn hóa cổ Trung Hoa. Trải qua mấy nghìn năm lịch sử, chúng tồn tại và làm tốn không biết bao giấy mực của các học giả. Ngay từ khi xuất hiện tới nay, chúng đã tác động sâu đậm tới nhiều phương diện như lịch sử, quân sự, văn hóa, lịch pháp... của Trung Quốc và nhiều nước phương Đông như Việt Nam, Triều Tiên, Nhật Bản...
Ngày nay khi nền văn minh vật chất Phương Tây với những cuộc khủng hoảng kinh tế thừa và thiếu gây nên những cú xốc tâm lý cho con người và xã hội thì nhiều học giả bắt đầu tìm đến văn minh tinh thần Phương Đông với những giá trị ổn định trường tồn. Nhân loại đi sâu vào nghiên cứu Kinh Dịch, học thuyết Âm Dương Ngũ Hành và lý thuyết về hệ thống Can Chi v.v...
""Can Chi thông luận"" được xuất bản với mục đích giới thiệu những luận điểm và những ứng dụng rộng rãi của nó trong bức tranh toàn cảnh của nền văn hóa Trung
Hoa để tham khảo.
  
",100.000 đ,,NXB Hồng Đức,2019,14.5 x 20.5,Bìa Mềm,368.0,
Tử Vi Đầu Số Toàn Thư - Tập 1 (Giải Mã Thiên Hạ Đệ Nhất Thần Số),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_16426.jpg,PHONG THỦY - KINH DỊCH,"Hi Di Trần Đoàn, Lâm Canh Phàm","
Thành tựu quan trọng trên phương diện Đạo giáo thiên văn lịch toán được thu thập nhiều trong Đạo Tàng, trong đó ghi chép về Tử Vi Đẩu Số có ba quyển, giới thiệu chi tiết về hệ thống lý luận, trình tự lập bàn trong Tử Vi Đẩu Số, đồng thời thu thập được nhiều các ví dụ thực tế của Mệnh bàn, là con đường quan trọng trong việc lí giải Tử Vi Đẩu Số của người thời nay.
Để hiểu rõ hơn về hệ thống lí luận của Tử vi đẩu số, đưa ra những đặc sắc trong đó, để có thể vận dụng vào hiện tại, quyển sách này đã dựa vào nguyên bản cổ, thiết kế thêm những tranh minh họa và bảng biểu, trọng tâm giới thiệu quá trình lập Mệnh bàn, tường tận giải thích từng bước, đi sâu vào phân tích mỗi Tinh Diệu, phối hợp với lượng lớn các ví dụ minh chứng thực tế mà Mệnh lý đã dự đoán.
Toàn bộ quyển sách đã ""thâm nhập thiển xuất"" (đi sâu vào phân tích, đưa ra lí giải giản đơn), vừa mang tính lí luận lại vừa dễ hiểu. Bằng các thủ pháp biên tập độc đáo, sáng tạo đã diễn giải một cách mới mẻ bộ Đạo Tàng kinh điển, tin rằng có thể giúp độc giả càng đi sâu vào tìm hiểu nền văn hóa truyền thống Trung Hoa bác đại tinh thâm. 
",350.000 đ,,NXB Hồng Đức,2019,19 x 27 cm,Bìa Mềm,729.0,
Hoàng Cực Kinh Thế,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38466.jpg,PHONG THỦY - KINH DỊCH,Thiệu Khang Tiết,"
Thiệu Khang Tiết là bậc thiên tài kiệt xuất, vị thầy vĩ đại đã có nhiều công lao nghiên cứu và phát triển dịch học và lý học. Các công trình lớn lao mà ông đóng góp cho nền văn hóa Trung Hoa được muôn đời sau ca ngợi.
Tác phẩm bất hủ HOÀNG CỰC KINH THẾ của ông được xếp là một trong Tứ Đại Kỳ Thư huyền bí của môn dịch học. Bản tiếng Việt này là nội dung trọn vẹn dịch từ bản khắc cổ nguyên tác do Hiệp hội Dịch học Unesco Việt Nam từ Đài Loan cung cấp, nhằm đáp ứng lòng mong muốn bấy lâu của các độc giả Việt Nam.
HOÀNG CỰC KINH THẾ là công trình nghiên cứu công phu vĩ đại, tổng hợp trọn vẹn và chính xác môn triết học toán, mô tả bản đồ sinh hóa của vạn vật trong vũ trụ và những quy luật vận hành của trời đất cùng con người theo âm dương biến hóa trong cõi nhân gian. Tác phẩm đồ sộ này giúp chúng ta dự đoán chuẩn xác các biến chuyển thịnh suy của thời cuộc - cùng những được mất bại thành của số phận từng cá nhân, trong biến đổi ảo hóa khôn lường bất tận của tự nhiên trong vũ trụ. 
",450.000 đ,,NXB Hồng Đức,2020,24 x 17 cm,Bìa Mềm,845.0,
Thuộc Dự Đoán Tương Lai (Vị Lai Dự Tri Thuật),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935209631279.jpg,PHONG THỦY - KINH DỊCH,Võ Văn Ba,"
Sách THUẬT DỰ ĐOÁN TƯƠNG LAI có nguồn gốc từ bộ Kinh Dịch có cách đây 6 ngàn năm, gồm 64 quẻ, mỗi quẻ có 6 hào động, thành 384 quẻ. Về thời tam Quốc được quân sư Thục hán Gia Cát Lượng Khổng Minh bình giải ý nghĩa 384 quái (quẻ) đó bằng lời thơ.
Đến đời nhà Tống, nhà Chiêm tinh lừng danh là Thiệu Khang Tiết, lại bình giảng lời thơ của Khổng Minh một lần nữa.
Nội dung cuốn sách dự đoán tất cả những gì trong thế gian con người thắc mắc, không khẳng định được tương lai thế nào nên gọi là “Thuật dự đoán tương lai” (Vị lai dự tri thuật).

",180.000 đ,,NXB Đà Nẵng,2017,24 x 16 cm,Bìa Cứng,317.0,
Văn Khấn Cổ Truyền Việt Nam (Tái Bản),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_228498.jpg,PHONG THỦY - KINH DỊCH,Nguyễn Bích Hằng,"
Theo phong tục và nghi lễ cổ truyền của người Việt Nam, trong các nghi lễ dâng hương bao giờ cũng phải tuân thủ trật tự là: sắm lễ, dâng lễ, thắp hương và cầu khấn. Việc cầu khấn bày tỏ lòng thành tâm của người làm lễ dâng hương trước các đấng vô hình linh thiêng: vong linh Tổ tiên, Thần thánh, chư vị Thánh hiền, chư vị Bồ Tát, chư Phật mười phương. Từ xưa, trong chính sử và trong dân gian còn lưu truyền rất nhiều câu chuyện linh ứng của lời cầu khấn thành tâm. Lời khấn của người xưa luôn bao hàm sự mong muốn vươn tới cuộc sống tốt đẹp, đạo đức, triết lý làm người; tỏa sáng vẻ đẹp văn hóa, đạo lý cổ nhân được lưu truyền theo năm tháng. Với mong muốn góp phần cùng bạn đọc sưu tầm, tìm hiểu những bài văn khấn cổ truyền nôm na, dễ nhớ, dễ thuộc, được ghi chép trong sách cổ và lưu truyền trong dân gian, trân trọng giới thiệu cuốn: VĂN KHẤN CỔ TRUYỀN VIỆT NAM do tác giả Nguyễn Bích Hằng tuyển chọn. 
",100.000 đ,,NXB Hồng Đức,2021,24 x 16 cm,Bìa Mềm,240.0,
Bát Trạch Minh Cảnh (Tái Bản 2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_48253.jpg,PHONG THỦY - KINH DỊCH,Cố Ngô Tự,"
Phong thủy , hầu hết mọi người đều cho rằng đó là về âm trạch , mộ phần , mà trên thực tế , dương trạch mới là nơi chính yếu để con người đưa ra các quyết định , hành động cho các chuyện lớn nhỏ . Chỉ có "" nhân - trạch tương phù "" mới có thể thuận ứng thiên thời , địa khí , mới làm cho vận thế của bản thân hưng vượng , sức khỏe của toàn gia đình từ lớn tới bé đều tốt , đạt được mục tiêu ""tài lộc hanh thông"".
Phái Bát trạch là phái đứng đầu trong dương trạch , được người Hoa trên toàn thế giới tôn là "" phong thủy chính tông"" ; ""Bát trạch minh kính"" là tác phẩm tinh túy của phái bát trạch . Đặc điểm lớn nhất của nó chính là kết hợp giữa niên mệnh , tam nguyên của chủ nhà và thuộc tính âm dương của bát trạch để suy đoán cát trạch cũng như là các phương vị tốt cho cửa ra vào , ... làm cho học thuyêt phong thủy bát trạch càng sâu sắc , tinh thâm , chuẩn xác hơn . Giúp mọi người  dễ dàng nắm bắt được cách bố trí nhà cửa để đạt được vận thế tốt. 
",200.000 đ,,NXB Hồng Đức,2020,27 x 19 cm,Bìa Cứng,348.0,
Thọ Mai Gia Lễ (Tái Bản 2021),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_221544_1.jpg,PHONG THỦY - KINH DỊCH,Cư sĩ Hồ Gia Tân,"
Là một cuốn sách tập hợp các tập tục tang lễ, mà tác giả là cư sĩ Hồ Sĩ Tân (1690-1760), sống ở làng Hoàng Hậu, huyện Quỳnh Lưu, tỉnh Nghệ An đã ghi chép lại. Cũng có người cho rằng, sách viết theo lời chỉ bảo của Thượng thư Hồ Sĩ Dương (1621-1681). Vì cuốn sách vốn đã rất hoàn bị và tỉ mẩn, nên rất nhiều đời Nho sĩ, triều đình của nước ta, thường trích lục, sao chép lại từng phần rồi chuyền tay nhau, đưa các điều sách nói đến như là kim chỉ nam hành động của mọi tang gia lúc đang bối rối bận rộn. Tất cả nghi lễ, tục lệ đã có sẵn của người xưa để lại nói về tấm lòng hiếu thảo của con cháu báo đáp công ơn CHA MẸ, ÔNG BÀ, TỔ TIÊN của mình, đồng thời nhắc nhở mọi người đừng bao giờ bỏ quên cội rễ. Tuy nhiên những tập tục trên, ngày nay nhiều điều đã có thay đổi nhất định để phù hợp với điều kiện kinh tế xã hội mới, chúng tôi giới thiệu đầy đủ tập tục xưa để bạn đọc tham khảo. 
",68.000 đ,,NXB Hồng Đức,2021,24 x 16 x 0.8 cm,Bìa Mềm,184.0,
Xem Tướng Để Dùng Người,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_179709.jpg,PHONG THỦY - KINH DỊCH,Mê Linh,"
Xem Tướng Để Dùng Người
Trong xã hội phương Đông xưa và nay, xem tướng và học tướng íà một hiện tượng văn hóa khá phổ cập. Ngay từ buổi sơ khai, khoa này đã là bộ môn nhân văn, bao trùm một lĩnh vực vô cùng phong phú, có nền tảng nhân bản và phương pháp thực nghiệm.
Có thể nói, nhân tướng học Á Đông đã tổng hợp tất cả bộ môn tâm lý học phương Tây vào một mối và không dừng hại ở đó, khoa này còn đào sâu cả địa hạt phú quý, bệnh tật, thọ yểu, sinh kế, nghề nghiệp đời người. 
",68.000 đ,,NXB Hồng Đức,2017,13.5 x 20.5,Bìa Mềm,219.0,
"1200 Câu Hỏi Phong Thủy Vượng Người, Vượng Nhà (Tái Bản 2020)",https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_211848.jpg,PHONG THỦY - KINH DỊCH,Thạch Kiều Khanh,"
Trong kho tàng văn hóa Trung Hoa có một môn học đặc sắc và thực dụng là Phong Thủy. Môn học này khảo sát các quan hệ tương hỗ giữa môi trường và đời sống con người, từ những sự vật lớn lao như hình sông thế núi, tinh tú trăng sao cho đến những sự vật nhỏ bé như bông hoa trong phòng, viên sỏi ở lối đi... tất cả đều ảnh hưởng đến vận số thăng trầm của con người. Phong Thủy không chỉ đưa ra những quy tắc về thiết kế và trang trí nhà ở mà còn khuyến cáo về cách ứng xử giao tiếp xã hội để đạt được hiệu quả tối ưu trong đời sống.
1200 câu hỏi phong thủy vượng người, vượng nhà sẽ giải đáp các thắc mắc về kết cấu kiến trúc nhà ở, trang trí nội thất và cả về thời trang, hôn nhân, gia đình theo quan niệm phong thủy - những đề tài mà hầu hết các dân tộc phương Đông chịu ảnh hưởng của văn hóa Trung Hoa đều quan tâm sâu sắc.1200 câu hỏi phong thủy vượng người, vượng nhà của tác giả Thạch Kiều Thanh bao gồm 4 phần: - Phong thủy kết cấu kiến trúc
- Trang trí mang lại hiệu quả phong thủy
- Các kỹ thuật trang trí theo phong thủy
- Phong thủy và cuộc sống gia đình
Những lời giải đáp không chỉ đề cập đến xây dựng nhà cửa hay trang trí nội ngoại thất mà còn đi sâu vào tâm lý con người trong sinh hoạt hàng ngày cũng như các mối quan hệ nhân luân, với mục tiêu cụ thể là hạnh phúc và thành công.
Đây có thể được xem là cuốn cẩm nang thực dụng về phong thủy dành cho tất cả mọi người và mọi tình huống đời sống. 
",238.000 đ,,NXB Hồng Đức,2020,24 x 16 cm,Bìa Mềm,600.0,
