tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Nhạc Cổ Điển: Những Mảnh Ghép Sắc Màu,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_32595.jpg,Âm nhạc,"Nhóm tác giả NA9, Lê Ngọc Anh","
Với mong muốn đem lại những gợi ý để độc giả bước vào thế giới nhạc cổ điển, Nhà xuất bản Kim Đồng và nhóm tác giả NA9 đã cùng nhau thực hiện cuốn sách “NHẠC CỔ ĐIỂN: NHỮNG MẢNH GHÉP SẮC MÀU”
Với nhiều người, “nhạc cổ điển” có thể là một từ xa lạ, nhưng thực ra, những giai điệu nhạc cổ điển gắn bó với cuộc sống thường ngày hơn mức bạn tưởng tượng!
Những chủ đề mà các nhà soạn nhạc thời xưa quan tâm cũng là những điều ngày nay chúng ta vẫn thích thú (một chuyến phiêu lưu li kì; một giấc mơ đẹp đẽ; một cổ tích lấp lánh), và thậm chí thiết tha, đau đáu (niềm vui khi về với thiên nhiên trong trẻo; nỗi buồn khi xa rời quê hương xứ sở; khát vọng tìm thấy ý nghĩa đích thực của cuộc sống; ước mơ vươn tới những gì cao đẹp nhất…)
Những tác phẩm cổ điển, đến nay, vẫn là thử thách để nhiều nghệ sĩ tài năng tiếp tục chinh phục, những tác phẩm hàng trăm năm tuổi ấy vẫn xuất hiện đầy tinh tế trong nhiều bộ phim, vở kịch, các chương trình nghệ thuật hiện đại, mang đến điểm nhấn thú vị và đôi khi gửi gắm những thông điệp vượt thời gian!
Cuốn sách gồm 9 phần tuyển chọn 36 bài viết giới thiệu 36 tác phẩm âm nhạc cổ điển tiêu biểu, cũng là 36 miếng ghép đầu tiên gửi đến bạn đọc về nhạc cổ điển.
Vừa chọn lọc và giới thiệu tới độc giả những bản nhạc bất hủ, cuốn sách còn mang ý nghĩa nhập môn khi đưa ra những chú thích tỉ mỉ về thể loại tác phẩm, tốc độ chơi, các loại giọng hát…
Để đảm bảo sự nhất quán, ngoài một số nhạc cụ đã có tên Việt hóa phổ biến, còn lại, nhóm tác giả sử dụng tên tiếng Anh (ví dụ: piano, violin, kèn horn, kèn bassoon…) Trong mỗi bài viết đều có phần Từ khóa tìm kiếm: Bạn hãy  gõ  từ  khóa  này  vào  địa  chỉ  YouTube.com  để  tìm nghe tác phẩm do nhiều dàn nhạc, nghệ sĩ khác nhau thể hiện.
Từ tác phẩm này, bạn đọc có thể tự tin xây dựng những hiểu biết ban đầu nhưng cực kì quan trọng, làm nền tảng cho những khám phá tiếp sau về thế giới nhạc cổ điển!
Gần 200 trang sách được kể với ngôn ngữ bay bổng, đan cài nhiều thông tin thú vị trong thế giới nghệ thuật của âm nhạc, hội họa, văn học, điện ảnh… bạn đọc như bước vào một hành trình khám phá thú vị.
Các kết nối hiện lên đầy mời gọi, từ chỗ đọc từng bài viết, tìm nghe bản nhạc, kết hợp suy tư và cảm thụ của bản thân để thấu hiểu âm nhạc đòi hỏi bạn đọc rất nhiều kiên nhẫn. Và sau cùng là cảm nhận thế giới diệu kì lan tỏa, như nhạc trưởng bậc thầy Leonard Bernstein nói về Giao hưởng số 9 của Beethoven, thì: “Sự diệu kì ấy, không lời lẽ nào có thể diễn tả.”
Về Nhóm tác giả NA9
Nhóm tác giả NA9 gồm ba người trong đó dịch giả Lê Ngọc Anh là người chủ biên.
Cô là tác giả biên soạn và biên dịch nhiều cuốn sách về nhạc cổ điển như: Những khúc dạo đầu – thơ và nhạc thính phòng giao hưởng; Cùng các Bé nghe nhạc cổ điển, Cuộc đời Beethoven.
Tác giả Nguyễn Như Dũng học biểu diễn guitar tại Trường Âm nhạc K.G. Stetsenko, từng có thời gian là giảng viên âm nhạc guitar tại Nhạc viện Hà Nội. Anh có hai đêm độc diễn rất thành công tại Hội Nhạc sĩ Việt Nam với nhạc mục từ Baroque đến Hiện đại (năm 1987).
Tác giả Trịnh Minh Cường là giảng viên âm nhạc guitar tại Học viện Âm nhạc quốc gia Việt Nam; từng theo học kí xướng âm với nhạc sĩ Đoàn Chuẩn, học guitar với nhạc sĩ Hứa Đông Hải và nhiều người thầy nghệ sĩ khác. 
",118.000 đ,,NXB Kim Đồng,2020,16 x 22 cm,Bìa Mềm,180.0,
45 Ngày Biết Đệm Đàn Guitar,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_231204.jpg,Âm nhạc,Song Minh,"
Gồm 45 bài học được biên soạn theo trình độ từ dễ đến khó với phương pháp diễn giải tỉ mỉ và khoa học. 
",98.000 đ,,NXB Dân trí,2021,29.5 x 20.5 cm,Bìa Mềm,187.0,
Học Đệm Piano Cơ Bản - Phần 1 (Tái Bản 2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_37506.jpg,Âm nhạc,Song Minh biên soạn,"
Hoc đệm Piano cơ bản là bộ sách có phương pháp trình bày khá cụ thể và dễ học, với lượng kiến thức cơ bản có thể giải quyết được những đòi hỏi cấp thiết của người học đệm Piano. Học viên có thể luyện tập từ bất cứ phần nào vì các bài tập trong mỗi cuốn sách đều khởi đầu từ trình độ cơ bản và được sắp xếp từ dễ đến khó. 
",145.000 đ,,NXB Dân Trí,2020,29.5 x 20.5 cm,Bìa Mềm,156.0,
Phương Pháp Học Ghi - Ta (Phần Cơ Bản),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935095624508.jpg,Âm nhạc,Tạ Tấn,"
Phương Pháp Học Ghi - Ta (Phần Cơ Bản)
Cây đàn Ghi-ta đã có từ lâu đời, trải qua nhiều thế kỷ được nghiên cứu cải tiến và hoàn chỉnh.
Các phương pháp tập luyện Ghi-ta đã có sự thống nhất ở nhiều nước trên thế giới.
Để phục vụ các bạn ham thích học Ghi-ta ở nước ta, sau nhiều năm làm công tác giảng dạy và biểu diễn, chúng tôi đã biên soạn cuốn: “Phương pháp học Ghi-ta - Phần cơ bản” nhằm cung cấp tài liệu cho các bạn cần học tập và cũng có thể dùng làm tài liệu hướng dẫn. Trong quá trình biên soạn cuốn sách này, chúng tôi đã tham khảo một số sách dạy Ghi-ta của nước ngoài và các phương pháp hướng dẫn học Ghi-ta của nhiều bạn đồng nghiệp trong nước.

",40.000 đ,,NXB Dân Trí,2017,27 x 19 cm,Bìa Mềm,115.0,
Nhạc Lý Cơ Bản,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_188697.jpg,Âm nhạc,Thiên Kim,"
Kiến thức nhạc lý là điều không thể thiếu với mỗi người khi học nhạc cụ, không chỉ riêng gì học đàn guitar, piano hay học hát. Đây được xem là một kiến thức quan trọng làm nền tảng để bạn bắt đầu những bài học làm quen với âm nhạc và nhạc cụ. Người ta ví những kiến thức nhạc lý như là phương tiện giao tiếp của mỗi người với nhạc cụ.
Cuốn sách “Nhạc Lý Cơ Bản” giới thiệu chi tiết những kiến thức cơ bản về âm nhạc. Bạn sẽ không còn phải thắc mắc thế nào là khuông nhạc, khóa nhạc, nốt nhạc, các cung, nửa cung... hay có thể phân biệt rõ nốt tròn, nốt trắng..., móc đơn, móc kép... dấu thăng, dấu giáng...
Cuốn sách đồng thời kết hợp việc học lý thuyết với các ví dụ minh họa và bài tập để bạn có thể tự học hiệu quả hơn. 
",68.000 đ,,NXB Thanh Hóa,2019,19 x 27,Bìa Mềm,96.0,
Guitar Thực Hành - Tập 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_53339.jpg,Âm nhạc,Nguyễn Hạnh,"
Phần 1: Kỹ thuật luyện tập tay trái
1. Bài tập chạy ngón tay trên các cung nhằm giúp người học có ngón đàn điêu luyện trong khi chơi ngẫu hứng khúc nhạc mở đầu (Introduction) và dạo khúc (Prelude) giữa cá câu nhạc.
Phần 2: Kỹ thuật luyện tập tay phải
1. Những bài tập đệm và khảy đàn (Stroke) bằng các ngón (cái:p, trỏ: i, giữa : m, áp út: a) phù hợp với nhịp của bài nhạc...
2. Những bài tập đệm tiết điệu của bài nhạc với điệu Slow, Rumba và Valse làm căn bản để chuyển đến các tiết điệu khác như:
- Slow dìu dặt và êm ái chuyển hóa thành: Blues chậm buồn, Slow Rock khoan thai và nhẹ nhàng, March rắn rỏi và hùng tráng, Fox Trot nhanh và linh hoạt, one Step linh hoạt và rắn rỏi, Two Step khoan thai nhưng rắn rỏi, Swing Fox nhún nhảy rất nhịp nhàng, Swing nhún nhảy và linh hoạt, Boogie Woogie sôi động và quyến rũ.
- Rumba chuyển hóa thành: Bolero, Cha cha cha.
- Valse du dương và tươi trẻ chuyển hóa thành: Valse Lente hay Boston với nét nhạc chậm rãi và buồn sầu, Serenade du dương và nhẹ nhàng. 
",95.000 đ,,NXB Thời Đại,2015,28 x 20 cm,Bìa Mềm,208.0,
Phương Pháp Học Piano 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_46608.jpg,Âm nhạc,"ThS Phạm Diệu Thảo, Nguyễn Thị Trúc Mai","
Bộ sách Phương Pháp Học Piano với ước muốn giúp các em làm quen với đàn piano một cách dễ dàng, cuốn sách không chỉ có các bài luyện ngón, thực hành mà còn có phần bài tập giúp các em nắm vững nhạc lí khi chơi đàn. Các bài thực hành gần gũi và gắn liền với các bài làm tăng khả năng hứng thú của các em đối với môn học.
Hiện nay, Piano là một nhạc cụ được nhiều phụ huynh lựa chọn cho các em học ngoài giờ. Việc học và chơi đàn piano giúp trẻ tăng khả năng tập trung, rèn luyện, rèn tính kiên nhẫn, kích thích nõa bộ phát triển.

Các bài thực hành gần gũi và gắn liền với các bài hát làm tăng khả năng hứng thú của các em đối với môn học. 
",55.000 đ,,NXB Đại Học Sư Phạm,2019,27 x 14 x 0.5 cm,Bìa Mềm,92.0,
Tuyển Tập Tiểu Phẩm Piano Măng Non - Phần 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935095623921.jpg,Âm nhạc,Song Minh,"
Tuyển Tập Tiểu Phẩm Piano Măng Non - Phần 2
Bộ sách (2 phần) gồm những bài tập dành cho những lứa tuổi mầm non, tiểu học nói riêng và những người học mới piano nói chung. Các bài hát trong sách chủ yếu dựa vào các giai điệu, các bài hát thiếu nhi trong và ngoài nước, những tiểu phẩm piano nổi tiếng hoặc soạn từ các bản nhạc giao hưởng - thính phòng kinh điển của thế giới.
Trong tuyển tập này, các tiểu phẩm được biên soạn và sắp xếp theo trình độ từ dễ đến khó tăng lên từ từ để các bé có thể thẩm thấu tốt nhất những kiến thức đã học.
Đặc biệt, CD đàn mẫu tất cả các tiểu phẩm trong sách là phương tiện hỗ trợ học tập hiệu quả.
Với thiết kế gáy xoáy, khổ ngang, nốt nhạc to không phải mất thao tác lật trang khi đang chơi nhạc,...  cuốn sách này rất tiện dụng khi đặt trên giá nhạc để thị tấu

",98.000 đ,,NXB Dân Trí,2017,29.5 x 20.5,Bìa Mềm,64.0,
Tây Ban Cầm Cơ Bản,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_14921.jpg,Âm nhạc,Nguyễn Hạnh,"
		    Tây Ban Cầm Cơ Bản		    
",45.000 đ,,NXB Thanh Niên,2019,19 x 27 cm,Bìa Mềm,72.0,
Lắng Nghe Giai Điệu Bolero,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_576.jpg,Âm nhạc,Vũ Đức Sao Biển,"
Dòng nhạc Boléro đang chứng nghiệm một sự khởi sắc mạnh mẽ trong những năm gần đây ở cả hai miền Nam và Bắc. Tuy nhiên sự hiểu biết về dòng nhạc này, những người khai phá và phát triển nó, lịch sử của nó, cái chất và cái hồn của nó… vẫn còn khá mỏng, thậm chí đôi khi dẫn đến những  ngộ nhận về Boléro, xem nó là dòng “nhạc sến” (không sang), hay ngược lại, xem nó là một thứ khuôn sáo mang tính thủ cựu. Tác giả Vũ Đức Sao Biển là một trong những người hiếm hoi nghiên cứu về Boléro với đầy đủ tư cách, kiến thức, kỹ năng, bề dày sáng tác, nhưng ông đã viết cuốn sách này trên hết với tất cả sự đam mê và tình yêu dành cho Boléro mà chúng ta (người đọc) có thể dễ dàng nhận thấy.
Không chỉ dựng lại hành trình phát triển của Boléro (du nhập từ nước ngoài rồi khoác vào tâm hồn Việt nhờ cảnh quan miền Nam thông qua các nhạc sĩ đầu tiên từ miền Bắc đi vào), tác giả còn chỉ ra nguyên do sự thành công của Boléro, vạch ra cả những điểm yếu kém cố hữu của nó, giải thích luôn vì sao đôi khi sự yếu kém lại chính là thành công. Vũ Đức Sao Biển kêu gọi việc hiểu Boléro theo đúng bản chất của nó, gạt bỏ những gán ghép. Ông cũng kêu gọi sự tươi mới trong Boléro để hướng đến tương lai: Hãy nghĩ và viết những bài Boléro mới, nội dung mới, giai điệu mới. Người ca sĩ cũng vậy, cũng nên đi tìm cho tiếng hát của mình những ca khúc mới. Chỉ có làm cho Boléro mới lên thì mới có thể góp phần duy trì dòng nhạc này và hấp dẫn quần chúng yêu nhạc… 
",75.000 đ,,NXB Trẻ,2019,13 x 20,Bìa Mềm,234.0,
Cánh Én Tuổi Thơ - Những Ca Khúc Hay Nhất Dành Cho Thiếu Nhi (Tái Bản 2021),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_220141.jpg,Âm nhạc,Phạm Tuyên,"
Gần nửa thế kỉ qua, các thế hệ thiếu nhi nước ta đã thuộc, đã hát không ít những bài hát của nhạc sĩ Phạm Tuyên. Nhiều người khi trưởng thành vẫn coi đó như những kỉ niệm bằng âm thanh của một tuổi thơ trong trắng, hồn nhiên trên đất nước trải qua bao nhiêu năm chiến tranh và những năm hòa bình dựng xây sau này.
Phạm Tuyên thuộc thế hệ nhạc sĩ trưởng thành từ những năm đầu kháng chiến chống Pháp. Là một sĩ quan trẻ, sau lại là thầy giáo, ông sáng tác nhạc từ rất sớm.
Những ca khúc đầu tiên của ông dành cho thiếu nhi là những bài hát viết cho Thiếu sinh quân ở Việt Bắc. Từ đó tới nay, dù bận rộn nhiều công việc về âm nhạc, ông vẫn thường xuyên dành cho tuổi thơ những ca khúc hay, từ lứa tuổi mầm non tới lứa tuổi “Tiến lên đoàn viên”.
Nhạc của Phạm Tuyên hồn nhiên, trong sáng, giản dị, đằm thắm, dễ hát, dễ thuộc. Với hình tượng nghệ thuật đẹp, phù hợp với từng độ tuổi, nhiều bài ca của ông đã trở thành những câu hát cửa miệng của tuổi thơ trong cả nước, tới mức người ta không còn biết bài hát đã được viết từ lúc nào và tác giả của nó là ai nữa.
Sự quan tâm của ông không chỉ dừng ở những sáng tác ca khúc. Ông đã viết nhiều cuốn sách cho thiếu nhi về kí xướng âm, về thường thức âm nhạc, dịch bài hát của nước ngoài...
Những năm gần đây ông vẫn cho ra đời những bài hát được thiếu nhi cả nước đón nhận nhiệt tình và phổ biến rộng rãi. Một số bài gần như những cái mốc trong biên niên sử bằng âm thanh về phong trào của thiếu nhi nước ta. Ông là bằng chứng cho câu nói thâm thúy của danh họa Picasso: “Phải cần rất nhiều thời gian để trở thành trẻ thơ”.
Trân trọng sự đóng góp của nhạc sĩ Phạm Tuyên cho phong trào ca hát của thiếu nhi, Nhà xuất bản Kim Đồng cho tái bản tập ca khúc Cánh én tuổi thơ gồm những bài hát chọn lọc mà ông đã viết cho các em nhỏ trong mấy chục năm qua.  Mong đây sẽ là một tư liệu quý cho hoạt động ca hát của các em và cũng là những kinh nghiệm bổ ích cho những người sáng tác sau này.
Xin trân trọng giới thiệu cùng bạn đọc.
NHÀ XUẤT BẢN KIM ĐỒNG
“... Phạm Tuyên là một đại thụ có nhiều cành, nhiều nhánh, mà nhánh nào cũng vạm vỡ và sum suê. Một trong những nhánh tươi nõn ấy, ông dành hiến dâng cho con trẻ...” (Nhà thơ Trần Đăng Khoa)
Nhạc sĩ Phạm Tuyên
Sinh ngày: 12-1-1930
Quê quán: Bình Giang, Hải Dương
Hội viên hội nhạc sĩ Việt Nam
Ông là con thứ chín của nhà văn hóa Phạm Quỳnh (1892-1945)
Ông đã từng công tác tại Trường Lục quân Trần Quốc Tuấn, Trường thiếu sinh quân Việt Nam, Đài tiếng nói Việt Nam, Nguyên chủ tịch Hội âm nhạc Hà Nội.
Giải thưởng Hồ Chí Minh về Văn học Nghệ thuật, 2011.
Các tác phẩm viết cho trẻ em
Nhạc lý cơ bản (Khu học xá TW – 1956)
Cách tổ chức Đồng Đội Ca (Nhà xuất bản Âm nhạc – 1960)
Kí âm phổ thông (Nhà xuất bản Âm nhạc – 1961)
Con thỏ trắng (Kịch hát Liên Xô – Dịch, Nhà xuất bản Âm nhạc – 1962)
Âm nhạc ở quanh ta (Nhà xuất bản Kim Đồng – 1987)
Con cóc là cậu ông trời (Nhà xuất bản Giáo dục – 1987)
Chú voi ngoan (Tập ca khúc, Nhà xuất bản Âm nhạc – 1990)
Bé hát khúc Đồng dao (Tập ca khúc, Nhà xuất bản Giáo dục – 1993)
Chúng ta hát cùng Đô – rê – mon (Nhà xuất bản Kim Đồng – 1994)
Bầu và bí (Tập khúc ca, Nhà xuất bản Giáo dục – 1997)
... 
",70.000 đ,,NXB Kim Đồng,2021,20.5 x 18.5cm,Bìa Mềm,168.0,
