tên sách,ảnh bìa,thể loại,nội dung tóm tắt,giá bìa,kích thước,ngày xuất bản,nhà phát hành,nhà xuất bản,số trang,tác giả,loại bìa,dịch giả
"Tin Học Văn Phòng - Tự Học Windows XP Service Pack 2, Windows Vista 2007",https://www.vinabook.com/images/thumbnails/product/240x/293429_p80139m31473.jpg,Tin học văn phòng,"  Thông tin tác giả    Công Tuân 
                                                                                                                                            Công Tuân
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả       Công Thọ 
                                                                                                                                            Công Thọ
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Nội dung bao gồm:Phần 1: Windows XP Service Pack 2Cài đặt hệ điều hành Windows XP Service 2Làm việc trên hệ điều hành Windows XP_SP2 Service Pack 2Phần 2: Hệ điều hành windows vistaCấu hình máy tính cho HĐH Windows VistaKhởi động Windows VistaGiao diện Windows Vista Phần 3: Những thủ thuật nhỏHiển thị thông tin hỗ trợ, những thông tin về tên công tyThay đổi thông tin đã khai báo khi cài đặt WindowsHồi sức cho WindowsTránh khủng hoảng công suất cổng USBCố định tên ổ đĩaLàm mát cho PCTháo thiết bị gắn ngoài an toànGiữ máy tính luôn sạch sẽTrục trặc khi tắt PCĐóng máy chậm",35.0, 14.5x20.5 cm , 06/2007 , Minh Lâm , Nxb Văn hóa Thông tin ,272.0," Công Tuân , Công Thọ ", Bìa mềm ,
Tin Học Văn Phòng Microsoft Office Dành Cho Người Bắt Đầu (Dùng Cho Các Phiên Bản 2017 - 2016 - 2013),https://www.vinabook.com/images/thumbnails/product/240x/277741_p77856mimg146.jpg,Tin học văn phòng,"  Thông tin tác giả    Phạm Quang Huy 
                                                                                                                                            Phạm Quang Huy
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Tin Học Văn Phòng Microsoft Office Dành Cho Người Bắt Đầu (Dùng Cho Các Phiên Bản 2017-2016-2013) thực hành với những hướng dẫn từng bước dành cho các software như PowerPoint, Word, Excel, Visio.Nội dung sách trình bày những kiến thức không quá sâu, nhằm phục vụ cho những người mới bắt đầu làm quen vơi việc soạn thảo văn bản (Word), bảng tính (Excel), trình chiếu (PowerPoint) và vẽ kỹ thuật (Visio), đồng thời là tài liệu tham khảo chương trình Microsoft Office cho giáo viên, học sinh tại các trung tâm, trường học.Mời bạn đón đọc. ",110.0, 16 x 24 cm , 11/2017 , STK , NXB Thanh Niên ,392.0, Phạm Quang Huy , Bìa mềm ,
Tin Học Văn Phòng Microsoft Office 2013 Dành Cho Người Bắt Đầu,https://www.vinabook.com/images/thumbnails/product/240x/224944_p70294mimg611.jpg,Tin học văn phòng,"  Thông tin tác giả    Trần Tường Thụy     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả       Phạm Quang Huy 
                                                                                                                                            Phạm Quang Huy
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Tin Học Văn Phòng Microsoft Office 2013 Dành Cho Người Bắt ĐầuPowerpointWord Excel VisioHướng dẫn thực hành từng bước.Dùng cho các phiên bản 2016 - 2013 - 2010.Mời bạn đón đọc. ",85.0, 16 x 24 cm , 03/2016 , STK , NXB Thanh Niên ,352.0," Trần Tường Thụy , Phạm Quang Huy ", Bìa mềm ,
Giáo Trình Thực Hành Microsoft Word (Dùng Cho Các Phiên Bản),https://www.vinabook.com/images/thumbnails/product/240x/237343_p72322mimg306.jpg,Tin học văn phòng,"  Thông tin tác giả    Phạm Quang Hiển 
                                                                                                                                            Phạm Quang Hiển
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả       Phạm Phương Hoa 
                                                                                                                                            Phạm Phương Hoa
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Nội dung sách trình bày những kiến thức không quá sâu, nhằm phục vụ cho những người mới bắt đầu làm quen vơi việc soạn thảo và chỉnh sửa văn bản, đồng thời là tài liệu tham khảo cho giáo viên giảng dạy tại các trung tâm, các trường Cao đẳng, Đại học, giảng dạy liên quan đến chương trình Word.Mời bạn đón đọc. ",92.0, 16 x 24 cm , 11/2016 , STK , NXB Thanh Niên ,352.0," Phạm Quang Hiển , Phạm Phương Hoa ", Bìa mềm ,
Tự Học Microsoft PowerPoint 2016 (Kèm 1 CD),https://www.vinabook.com/images/thumbnails/product/240x/218152_p69361mbt.jpg,Tin học văn phòng,"  Thông tin tác giả     VL-COMP.     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Cuốn sách ""Tự Học Microsoft PowerPoint 2016 ""Khởi đầu với PowerPoint 2016""Điều hướng PowerPointThay đổi các tùy chọn PowerPointSoạn thảo và định dạng văn bảnBố trí các Slide Tổ chức các SlideLàm việc với chế độ xem OutlineSử dụng các chủ đềThêm hình ảnh và đồ họaTrình bày bản thuyết trình và in ấnSử dụng các phím tắt(Giá = Sách + 1 CD)Mời bạn đón đọc. ",79.0, 13.5 x 21 cm , 06/2016 , Văn Lang , NXB Hồng Đức ,224.0, VL-COMP. , Bìa mềm ,
Tự Học Microsoft Excel 2016 (Kèm 1 CD),https://www.vinabook.com/images/thumbnails/product/240x/218170_p69365mbt.jpg,Tin học văn phòng,"  Thông tin tác giả     VL-COMP.     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Cuốn sách ""Tự học microsoft excel 2016""Tạo bảng tínhQuản lý và xem bảng tínhSử dụng các công thức và hàmĐịnh dạng các ôĐịnh dạng bảng tínhIn ấn bảng tínhTùy biến ExcelTóm tắt dữ liệu bằng cách sử dụng các biểu đồThêm các hình ảnh vào bảng tínhSử dụng các phím tắt(Giá = Sách + 1 CD)Mời bạn đón đọc. ",80.0, 13.5 x 21 cm , 06/2016 , Văn Lang , NXB Hồng Đức ,224.0, VL-COMP. , Bìa mềm ,
Tự Học Microsoft Excel 2010 - Tái bản 12/2012,https://www.vinabook.com/images/thumbnails/product/240x/174223_p62677mdau001.jpg,Tin học văn phòng,"  Thông tin tác giả    IT-CLUB     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Sách được chia thành 11 bài, từ căn bản đến nâng cao kèm bài tập thực hành nhằm giúp bạn học một cách nhanh chóng và dễ hiểu như:Làm quen với Microsoft Excel 2010Khái niệm cơ bản bảng tínhTạo các phép tính cơ bảnLàm việc với bảng tính, Macro, TemplatesKhai thác cơ sở dữ liệuĐịnh dạng trang và inCác thao tác dữ liệuSử dụng các hàmCác phím tắtChúng tôi mong rằng qua bộ sách này, bạn sẽ tự học và thực hành theo lối cầm tay chỉ việc một cách nhanh chóng nhất.Mời bạn đón đọc. ",49.0, 14.5 x 20.5 cm , 12/2012 , Mcbooks , Nxb Văn hóa Thông tin ,252.0, IT-CLUB , Bìa mềm ,
Microsoft Office 2013 Dành Cho Người Bắt Đầu,https://www.vinabook.com/images/thumbnails/product/240x/151220_p58723mxx908.jpg,Tin học văn phòng,"  Thông tin tác giả    Trần Tường Thụy     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Đây là giáo trình 4 trong 1 hướng dẫn bạn sử dụng
 4 phần mềm phổ biến nhất trong bộ Microsoft Office 2010 gồm Word, 
Excel, PowerPoint và Visio. Tài liệu được biên soạn dành cho các đối 
tượng tự học “xem tới đâu thực hành tới đó” giúp người đọc có thể tự 
tham khảo và thực hành ứng dụng vào thực tế. Tài liệu dùng chung cho 
những người sử dụng Microsoft Office 2010. Trong phiên bản 2013, bạn đọc
 sẽ khám phá các tính năng mới, các thao tác xử lý văn bản, bảng tính, 
trình diễn, vẽ kỹ thuật … nhanh và tiện lợi hơn so với các phiên bản 
trước đó. Với Office 2013, bạn có trong tay đầy đủ các công cụ và lệnh 
để sử dụng trong văn phòng .Mời bạn đón đọc. ",85.0, 16 x 24 cm , 09/2014 , STK , NXB Thời Đại ,352.0, Trần Tường Thụy , Bìa mềm ,
Các Tuyệt Chiêu Microsoft Word 2010 Bằng Hình Minh Họa (Kèm 1 CD),https://www.vinabook.com/images/thumbnails/product/240x/152904_p58985mbiatruoc.jpg,Tin học văn phòng,  Thông tin tác giả    VL. Comp (Tổng Hợp  &amp; Biên Soạn)     Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Nội dung:Các tuyệt chiêu văn bảnCác tuyệt chiệu tạo bảng và biểu đồCác tuyệt chiêu đồ họaCác tuyệt chiêu tùy biến WordCác tuyệt chiêu đặc biệtCác tuyệt chiêu in ấn(Giá = Sách + 1 CD) Mời bạn đón đọc. ,50.0, 13.5 x 21 cm , 02/2014 , Văn Lang , Nxb Văn hóa Thông tin ,160.0, VL. Comp (Tổng Hợp & Biên Soạn) , Bìa mềm ,
Tự Học Microsoft Powerpoint 2010,https://www.vinabook.com/images/thumbnails/product/240x/144665_p58108mxx141.jpg,Tin học văn phòng,"
																						Tự Học Powerpoint 2010:Powerpoint 2010 được bổ sung nhiều tính năng mới với sự cải tiến giao diện Ribbon thuận lợi hơn cho người sử dụng. Do vậy, những người đã từng sử dụng thành thạo hoặc những người mới bắt đầu tìm hiểu Powerpoint 2010 đều phải học qua cách sử dụng chương trình này. Tuy nhiên, những người đã thành thạo Powerpoint sẽ tốn ít thời gian hơn so với những người mới bắt đầu.Tài liệu này có 8 bài và phụ lục. Các chương được tổ chức theo từng nhóm nội dung lớn tương ứng với quá trình xây dựng bài thuyết trình của bạn trong Powerpoint. Do vậy, các bạn mới bắt đầu học nên đọc tài liệu từ đầu đến cuối để có cái nhìn và sự hiểu biết tổng quát về chương trình này. Các bạn đã biết về chương trình Powerpoint 2010 thì chỉ cần đọc qua các nội dung mới trong phiên bản Powerpoint 2010 và xem thêm những vấn đề mà mình quan tâm. Tài liệu được thiết kế theo hướng vừa học vừa làm và chú trọng vào thực hành nên các bạn cố gắng hoàn thành từng phần trong tài liệu.Tự Học Microsoft Powerpoint 2010 giúp bạn có thể sử dụng công cụ biên tập và trình bày báo cáo trên máy tính một cách linh hoạt và thành thạo.Mời bạn đón đọc.  
                                                										",55.0, 14.5 x 20.5 cm , 2012 , Mcbooks , Nxb Văn hóa Thông tin ,292.0,, Bìa mềm ,
Tin Học Văn Phòng - Microsoft Excel Phiên Bản Mới Nhất - Tái bản 2011,https://www.vinabook.com/images/thumbnails/product/240x/133541_xx143.jpg,Tin học văn phòng,"  Thông tin tác giả    VN-Guide 
                                                                                                                                            VN-Guide
                                                                   Vào trang riêng của tác giả   Xem tất cả các sách của tác giả     Tin Học Văn Phòng - Microsoft Excel Phiên Bản Mới NhấtHình ảnh thay cho lời dài dòng.Bạn sẽ tiến bộ trong một sớm một chiều.Những ưu điểm đặc biệt của sách:* Hướng dẫn sử dụng phần mềm Microsoft Excel bằng hình ảnh trực quan.* Đóng vai trò như sách tham khảo, bạn tra cứu những điều cần biết và cứ thế mà làm.* Giải thích chính xác, dễ hiểu và ngắn gọn về những điều cần biết.* Giá tiền phải chăng do mua sách vi tính tự thân nó không phải là một khoản đầu tư.Mục lục:Chương 1: Những kỹ thuật cơ bản trong Microsoft Office.Chương 2: Làm việc trong các chương trình.Chương 3: Tổng quan về Microsoft Excel.Chương 4: Nhập dữ liệu và công thức.Chương 5: Lập cấu trúc mạng.Chương 6: Định dạng trang.Chương 7: Sử dụng biểu đồ Excel.Chương 8: Kỹ thuật lập cơ sở dữ liệu trong Excel.Chương 9: Những kỹ thuật đặc biệt trong Excel.Chương 10: Excel và Web.Mời bạn đón đọc. ",29.0, 14.5 x 20.5 cm , 2011 , Văn Lang , Nxb Giao thông vận tải ,212.0, VN-Guide , Bìa mềm ,
